length,width,contrast,dissimilarity,homogenity,energy,correlation,ASM,R,G,B,H,S,V,grey,l,A,V,roundness,solidity,sf1,sf2,sf3,Area,category
1.0021347,0.272184733,117.0114958,5.130174865,0.392051223,0.125543036,0.908359672,0.015906012,149,119,122,122,64,152,130.8889907,136,143,122,1.913511133,0.000148011,5.148788217,1.398436306,0.908995122,0.194635059,44
1.008394247,0.29264589,64.06629208,4.024808838,0.406815037,0.130507108,0.941724707,0.017185295,150,120,123,114,65,153,131.5909507,137,143,123,1.985727592,0.000136288,5.099230212,1.479846564,0.853656783,0.197754211,44
0.953619632,0.284847422,66.43137297,3.807965946,0.442949666,0.150106465,0.934609783,0.022790189,159,128,123,117,64,162,140.0380845,145,143,123,1.933046861,0.00013445,5.62694087,1.680774546,0.794777745,0.169473903,44
0.948808812,0.296287813,153.5665711,6.152621317,0.357510913,0.100076321,0.89085167,0.010187848,149,119,123,118,65,151,130.6090859,136,143,123,1.711935178,0.000139909,4.818185404,1.504591441,0.892345518,0.196922437,44
0.92264246,0.297958041,69.09972249,3.873812598,0.418802199,0.136650419,0.936714469,0.018865092,149,119,122,117,64,152,130.5944735,136,143,122,1.829217296,0.000138846,5.201626718,1.679812682,0.821932306,0.177375754,44
0.919790527,0.306008376,65.883825,3.866180788,0.4414395,0.152825632,0.937247655,0.023606146,159,128,122,116,62,162,140.2660256,145,143,122,1.861136698,0.000408556,5.290995984,1.760280242,0.786791386,0.173840715,44
0.952646566,0.284556767,165.8572278,6.379026779,0.383232556,0.125072465,0.891741159,0.015925824,152,122,122,123,64,154,133.490478,139,143,122,1.787639328,0.000151778,4.85991231,1.451662119,0.921155592,0.196021349,44
0.925724708,0.304122678,123.8227671,5.265514158,0.378379658,0.114059372,0.901079056,0.013192195,150,119,123,116,66,152,130.8933906,136,143,123,1.704142976,0.000138629,4.756207393,1.562527732,0.880685313,0.194635059,44
0.940274533,0.284556767,141.4282197,5.644875314,0.36879475,0.110983383,0.889924855,0.012502932,149,119,123,117,64,151,130.2865762,136,143,123,1.774006532,0.000137731,4.91497851,1.487427707,0.910835193,0.191307964,44
0.941230992,0.309615458,76.08641943,4.101094388,0.443218402,0.147257602,0.937181489,0.021939742,157,126,123,115,64,160,137.9668175,143,143,123,1.748794469,0.000137064,4.844502149,1.593586233,0.849294976,0.194288487,44
0.9279025,0.2598127,108.7484631,4.824016319,0.448231584,0.171442921,0.911125538,0.029751666,154,123,122,121,62,156,135.0989819,140,143,122,1.730939014,0.000147728,4.850307741,1.358086167,1.010882487,0.191307964,44
0.889412348,0.294753085,144.840124,5.495528924,0.409731785,0.128427923,0.891629718,0.016787716,157,124,124,117,66,159,136.6214178,142,144,124,1.588401972,0.000141582,4.695042791,1.555946853,0.920518307,0.189436473,44
0.915530466,0.2969288,59.45408105,3.765379478,0.405675567,0.134923056,0.943784038,0.01836468,151,120,122,117,63,153,132.3674585,138,143,122,1.833219238,0.000139288,5.208343075,1.689192349,0.823717773,0.175781521,44
1.014506733,0.2969288,92.79374881,4.788466806,0.385802618,0.12176552,0.924122848,0.015002794,150,119,124,115,66,152,130.2784691,136,143,124,1.788746028,0.000141702,4.738196386,1.386789186,0.905451022,0.214112428,44
0.977390633,0.2969288,91.48040983,4.596963257,0.421615627,0.14139882,0.931966988,0.020277158,157,125,124,114,65,159,136.9526772,142,143,124,1.767620719,0.000140469,4.860673789,1.476660392,0.882635812,0.201081306,44
0.952646566,0.309300833,142.3586014,5.659033092,0.397849328,0.124029498,0.895136231,0.015625109,156,123,125,115,69,158,135.0952112,141,143,125,1.639637105,0.000145208,4.416398462,1.433895605,0.932569061,0.215706661,44
0.9279025,0.2969288,73.84455874,4.065742677,0.43869001,0.14793429,0.939311201,0.022148751,158,127,123,116,65,161,138.8365385,144,143,123,1.767022632,0.000135365,5.123172355,1.639415154,0.837411756,0.181118736,44
1.026759928,0.2757101,149.6482811,6.015213246,0.354778618,0.099083211,0.887434955,0.01000561,149,117,124,115,69,151,129.3783937,135,143,124,1.86253341,0.000136956,5.024784763,1.349277346,0.919517934,0.204339086,44
1.0392508,0.272184733,146.1523809,5.776570854,0.391267143,0.127090056,0.897599552,0.016395315,155,123,123,116,65,157,135.1519791,140,143,123,1.961943499,0.000138155,5.147020696,1.34802923,0.909307277,0.20191308,44
0.9279025,0.284556767,67.94060602,3.982641176,0.409929112,0.126715892,0.938298201,0.016258527,152,120,124,115,67,154,132.2292756,138,143,124,1.750730817,0.000138782,4.925257308,1.510412241,0.90893432,0.188396756,44
0.989762666,0.272184733,138.4024465,5.775244611,0.372498198,0.107423926,0.89226836,0.011710098,150,119,123,121,66,152,131.1127707,137,143,123,1.842917982,0.000150584,4.92899758,1.355474334,0.949528438,0.200804048,44
0.95426082,0.312630845,70.61010585,3.958163138,0.417119563,0.140794591,0.934435314,0.019999747,152,121,123,116,66,155,132.9845034,138,143,123,1.8700901,0.000135628,5.537860358,1.814290103,0.735794469,0.172315797,44
0.924540681,0.304989039,89.06727505,4.45032939,0.42539033,0.141780855,0.921426129,0.020365242,158,126,123,116,64,160,138.2971342,144,143,123,1.656576984,0.000139084,4.8520729,1.60060999,0.860832777,0.190545505,44
0.916469427,0.297233328,71.95948753,4.058182748,0.401797542,0.125896374,0.942496492,0.016016195,150,118,124,115,69,152,130.339059,136,143,124,1.737310908,0.000140839,4.940920938,1.602460845,0.867411019,0.185485548,44
0.938636107,0.315699387,70.09919252,4.068138995,0.399085082,0.12504261,0.934350958,0.015806015,150,119,124,113,68,152,130.2714712,136,143,124,1.750043167,0.000138431,4.834595899,1.626060358,0.834634677,0.194149858,44
0.880692045,0.303665594,120.008654,5.168764138,0.388116642,0.119681436,0.908465679,0.014493466,149,119,123,118,65,152,130.6097285,136,143,123,1.69016372,0.000140643,4.787394173,1.650709691,0.876265209,0.183960629,44
0.939153995,0.275155632,162.1459999,6.030926575,0.373912167,0.106614479,0.885916201,0.011563921,150,119,123,121,65,152,130.8165535,136,143,123,1.87163939,0.000139188,5.43925118,1.593605102,0.851163166,0.172662369,44
0.958925784,0.292455853,153.797588,6.015585506,0.367441205,0.108413507,0.891498687,0.011929633,149,118,122,119,64,151,129.9789022,135,143,122,1.811181209,0.000207057,4.93733843,1.505803207,0.882220468,0.194219172,44
0.990777759,0.284848606,109.3714078,4.613462201,0.482595583,0.196749245,0.892735004,0.039080786,155,125,122,121,60,157,136.8573562,142,143,122,1.895055606,0.000142619,5.331574313,1.532827615,0.838804551,0.18583212,44
0.96057337,0.282570029,88.42381715,4.467842108,0.433177807,0.147178299,0.923345889,0.021923233,157,126,123,118,63,160,138.0152715,143,143,123,1.758883355,0.000140441,5.108069297,1.502630967,0.882566556,0.188050184,44
0.904084705,0.30961805,76.77511844,4.005292556,0.443015036,0.15280505,0.937346241,0.023584969,157,126,124,115,67,160,137.5857843,143,143,124,1.667970176,0.00013894,4.872330984,1.668606501,0.844437069,0.185554862,44
1.003162481,0.272463884,123.732607,5.357587546,0.371140309,0.114754631,0.9145353,0.013341355,148,117,123,116,66,150,128.7262883,134,143,123,1.846504274,0.000141919,4.934410201,1.340210178,0.947515123,0.203299369,44
0.879315261,0.284848606,66.06870219,3.612689961,0.495134687,0.219675373,0.937973781,0.048636649,155,125,121,119,61,157,136.6236802,142,143,121,1.753528266,0.000136753,5.437583059,1.761470568,0.822451584,0.161710681,44
0.916465591,0.297232084,162.652481,6.147090204,0.385113885,0.111342478,0.879655996,0.012633696,156,125,123,118,64,158,136.7696042,142,143,123,1.610105477,0.000146621,4.448805211,1.442855744,0.963365893,0.206002634,44
0.953623593,0.297233328,150.0835034,5.834275126,0.419786295,0.161149026,0.88575784,0.026264849,153,122,123,118,63,155,133.8610483,139,143,123,1.794996937,0.000144168,4.677976056,1.458070459,0.916167422,0.203853885,44
0.999416413,0.300687523,89.40407233,4.450987132,0.464488007,0.193936407,0.925633467,0.037902451,153,122,123,114,64,156,134.22681,140,143,123,1.827775892,0.000137173,4.936179592,1.485114309,0.858270101,0.202467595,44
0.888506953,0.300687523,106.5451006,4.882386722,0.42022114,0.139625597,0.918940133,0.019759366,156,126,122,119,63,159,137.6379761,143,143,122,1.747796141,0.000256561,4.877659744,1.650692122,0.868567218,0.182158453,44
0.943688188,0.31182739,103.3638406,4.883823823,0.414998739,0.135749118,0.916203466,0.018666268,156,125,123,116,64,159,136.8408748,142,143,123,1.661527646,0.00014219,4.607306085,1.522414131,0.886684298,0.204824288,44
0.941069171,0.301083947,82.14792792,3.992381802,0.452152217,0.150044706,0.915909452,0.02276616,158,128,122,120,61,161,139.575056,145,143,122,1.876726693,0.000140488,5.282803475,1.690170469,0.800899989,0.178138213,44
0.9766349,0.296421251,69.92305274,3.988602814,0.420610369,0.143759013,0.92723175,0.020847545,152,122,123,115,64,155,133.4740478,139,143,123,1.909856388,0.00013794,5.417113306,1.64416355,0.793328557,0.180286962,44
0.86971765,0.280288146,75.85560855,4.168879834,0.403301781,0.132631299,0.932666852,0.017754665,151,121,122,119,64,154,132.9032805,138,143,122,1.711970319,0.000137668,5.152943136,1.660664099,0.882003407,0.168780758,44
0.941238871,0.297233328,127.8086623,5.263747443,0.413676435,0.129747134,0.900502309,0.017104217,157,126,123,117,61,159,138.0225915,143,143,123,1.762069911,0.000141148,4.751313225,1.500414703,0.902026253,0.198100783,44
0.926524738,0.295997473,161.2011974,5.882383573,0.416883353,0.140015469,0.882253924,0.01990128,158,127,123,119,63,161,139.1476244,144,143,123,1.707955204,0.000142708,4.836097106,1.544991151,0.889912541,0.191585222,44
0.973537492,0.295758206,88.98799061,4.383345427,0.464738333,0.183569461,0.926339598,0.033998438,153,124,122,117,60,155,135.136109,140,143,122,1.789023466,0.000137031,4.964731492,1.508272759,0.867556513,0.196090663,44
1.003162481,0.297233328,63.65003223,3.780159128,0.450836043,0.160215903,0.930284626,0.025942075,159,128,123,115,62,161,140.0443062,145,143,123,2.021951816,0.000135948,5.596529435,1.658230944,0.765797681,0.179247245,44
0.933124626,0.306768554,126.0396666,5.354166926,0.387707248,0.113543035,0.900561944,0.013069599,150,119,123,116,65,152,130.7697909,136,143,123,1.672864345,0.000141031,4.496389104,1.478206387,0.923539803,0.207527553,44
1.02119737,0.304186484,110.576051,4.884640461,0.418480174,0.156439967,0.924469545,0.024707801,154,122,123,114,66,156,134.3388009,140,143,123,1.891233695,0.000139011,5.055873185,1.506004945,0.828312581,0.201982394,44
0.916469427,0.284848606,64.93568666,3.679186162,0.475291197,0.194749093,0.937725306,0.038217352,154,124,122,119,63,157,135.7993967,141,143,122,1.854899606,0.000139423,5.379131175,1.671892122,0.831388686,0.170374991,44
0.932563557,0.290808219,124.0451306,5.29693855,0.392385315,0.128248816,0.886044131,0.016611214,151,121,122,121,62,154,132.9927184,138,143,122,1.777119551,0.000145771,4.742366736,1.478847438,0.923694867,0.196645179,44
0.932434392,0.294938027,151.9020579,6.01612366,0.384080713,0.123709865,0.890308679,0.015573794,157,126,123,120,62,160,138.4762883,144,143,123,1.726274701,0.000141592,4.852897174,1.535018368,0.890017371,0.192139738,44
0.953619602,0.284847414,146.4820968,5.565888824,0.442876129,0.174455559,0.893776579,0.030754912,153,123,122,121,63,156,134.643764,140,143,122,1.768763859,0.000149012,4.890817631,1.460893578,0.914400792,0.194981632,44
0.953311594,0.305152408,55.82436851,3.629184854,0.419500962,0.140175395,0.942074593,0.019827716,153,122,123,115,66,155,133.9101942,139,143,123,1.925006456,0.000445529,5.579483314,1.7859772,0.748203194,0.170860193,44
0.915276706,0.27769457,104.5193909,4.732780073,0.446567107,0.14844744,0.915021122,0.022321008,159,128,122,123,59,161,140.132935,145,143,122,1.771841384,0.000144608,5.102278609,1.548029198,0.899080929,0.179385874,44
0.941234932,0.272462743,119.2022857,4.829463825,0.446001996,0.147963532,0.902758474,0.022159351,158,127,122,123,64,160,138.6745706,144,143,122,1.892916647,0.000143463,5.513275015,1.595948031,0.84803458,0.170721564,44
1.007969966,0.30308835,127.8313068,5.374742594,0.419346686,0.145935086,0.902965494,0.021561848,154,123,124,116,67,157,134.5332338,140,143,124,1.775278355,0.000143322,4.761618434,1.431779839,0.882686549,0.211686421,44
0.855964845,0.264275068,144.8273874,5.655520384,0.403324762,0.131796148,0.867738254,0.017626287,157,128,120,128,56,160,139.7778193,145,143,120,1.732349214,0.000150083,5.385523253,1.662754646,0.895047832,0.158938102,44
0.928850262,0.297232084,85.31865611,4.268206457,0.447737209,0.152927553,0.929752828,0.023662716,159,127,124,118,66,162,139.2559746,145,143,124,1.679491216,0.000140354,4.990883696,1.597082783,0.858731132,0.186109378,44
1.078572508,0.285139858,86.08537291,4.560160686,0.418840299,0.139175981,0.929912015,0.01960353,156,124,124,115,66,158,136.1165049,141,143,124,2.05264128,0.00013422,5.26940927,1.393062221,0.847833324,0.204685659,44
1.016585582,0.297537244,77.69846258,4.393979186,0.385928718,0.118725859,0.934122519,0.014260046,149,118,123,112,66,151,130.0744721,135,143,123,1.82291761,0.000140401,5.00214195,1.464041546,0.855919648,0.203230055,44
1.004188197,0.285139858,111.1393021,5.176697074,0.389058641,0.122835707,0.914660041,0.015248678,149,119,123,115,64,151,130.3719193,136,143,123,1.754663848,0.000143364,4.600642465,1.306355268,0.971077585,0.218271297,44
0.880214304,0.285139845,127.8231507,5.29534874,0.389667668,0.125990453,0.899215458,0.016064749,149,120,121,123,62,152,131.7008962,137,143,121,1.634122494,0.000144642,4.933508846,1.598178922,0.905558523,0.178415471,44
0.893435426,0.315396209,99.89713641,4.633047678,0.427359465,0.139588476,0.918970536,0.019805722,155,124,124,116,67,158,135.6288275,141,143,124,1.594668979,0.000141867,4.456982326,1.573382127,0.90621858,0.200457476,44
0.954594627,0.309933321,90.91353714,4.690781087,0.39417206,0.126505385,0.920620005,0.01616936,150,120,123,116,64,153,131.7864078,137,143,123,1.692409592,0.000140468,4.623006609,1.500976172,0.889073283,0.206487835,44
0.921969922,0.307323315,75.22828535,4.075714551,0.43273252,0.143571282,0.93742333,0.020870456,158,126,124,116,66,161,138.2283183,144,143,124,1.722683345,0.000140345,4.782905451,1.594301858,0.866648597,0.192763568,44
0.957940706,0.295919723,76.17308547,4.077470106,0.441460051,0.154239104,0.932815913,0.024067436,158,126,124,116,67,160,137.9413742,143,143,124,1.77959808,0.000138842,5.305263172,1.638861359,0.811427084,0.18056422,44
0.897589242,0.287152523,65.36273087,3.762906817,0.42832999,0.145130631,0.928838005,0.021254693,153,122,122,119,63,155,134.3753771,140,143,122,1.835507714,0.000136775,5.484760695,1.754658809,0.808835163,0.163651487,44
0.978388942,0.297232084,142.9799246,5.672617307,0.389810739,0.125036492,0.896560002,0.015892818,155,123,123,115,65,157,135.3851755,141,143,123,1.729748877,0.000140218,4.705072423,1.429389091,0.910895055,0.207943439,44
0.879975923,0.307627957,132.073634,5.251696902,0.411316755,0.129532955,0.897334081,0.01705962,158,126,124,116,66,160,137.9665795,143,143,124,1.614005679,0.00014018,4.530839629,1.583921674,0.913957187,0.194219172,44
0.941231007,0.284846226,59.12453566,3.61479134,0.464133078,0.168327809,0.936776775,0.028628761,157,127,122,119,58,159,138.9438013,144,143,122,1.897874081,0.000136097,5.613534409,1.698832782,0.796679211,0.167671727,44
0.953615625,0.309615463,145.5970262,5.699901713,0.397014303,0.128469678,0.888213091,0.016861158,153,121,124,114,66,155,132.9353996,138,143,124,1.718647691,0.000138857,4.527085432,1.469832932,0.908843302,0.210646704,44
0.951483145,0.304150941,102.4830468,4.867875977,0.398771659,0.124858014,0.910653535,0.015776595,151,120,123,117,67,153,131.863891,137,143,123,1.66174267,0.000144848,4.640651567,1.483429893,0.902531186,0.205032231,44
0.978384862,0.309615463,73.98078869,4.185332805,0.411470683,0.13161869,0.938155694,0.017511575,150,119,123,113,67,153,131.0541449,136,143,123,1.862683736,0.000135519,5.061010545,1.601585616,0.812962399,0.193318084,44
0.905009116,0.322332014,73.98767646,3.954331051,0.462266982,0.166454087,0.933922928,0.028000939,156,125,124,114,67,159,136.5881255,142,143,124,1.639449625,0.000140086,4.681450885,1.667366069,0.844202104,0.193318084,44
0.952867366,0.287503072,128.1442165,5.277836847,0.416969832,0.13520292,0.90275589,0.018497899,155,125,122,122,63,158,136.6635549,142,143,122,1.736139297,0.000149793,4.810013119,1.451297,0.921173832,0.198100783,44
0.954598657,0.309934629,72.2725868,4.103537957,0.434722682,0.147290676,0.939252829,0.021959554,158,126,124,116,65,160,138.3024645,144,143,124,1.735162036,0.000138129,4.988045933,1.619495433,0.824004905,0.191377279,44
0.920430135,0.304986491,65.35446492,3.889055002,0.424889551,0.14074484,0.937113033,0.020003805,152,122,123,117,64,155,133.5252054,139,143,123,1.747893123,0.000137983,5.183077893,1.717423926,0.805864464,0.177583697,44
0.991790797,0.272742469,152.7944904,6.012613751,0.39433648,0.112473734,0.868865103,0.012930466,158,128,122,123,59,160,139.5233383,145,143,122,1.892877632,0.000144059,5.287718338,1.454122543,0.883302098,0.187564982,44
0.942201272,0.272742473,139.5301193,5.731589131,0.383005597,0.112007922,0.882206918,0.01273292,151,121,121,125,58,153,132.982089,138,143,121,1.772208848,0.000151272,4.939366913,1.429816738,0.945597424,0.190753448,44
0.953377949,0.275249437,130.6223007,5.219212969,0.437548531,0.143746382,0.889918628,0.020945085,155,126,122,123,59,158,137.5458145,143,143,122,1.806739735,0.00014898,5.137984185,1.483385739,0.90076425,0.185554862,44
0.960472924,0.306237745,87.20262845,4.481324404,0.431471522,0.14641469,0.927974156,0.021700929,157,126,123,116,64,159,137.7677225,143,143,123,1.712329096,0.000142538,4.750340377,1.514601283,0.875682955,0.202190338,44
0.940793815,0.286686741,133.231293,5.510195485,0.373201387,0.11272559,0.893475293,0.012883394,150,120,122,119,63,153,131.9451083,137,143,122,1.828531522,0.000135849,5.143172553,1.567271546,0.863956031,0.182920912,44
1.004188197,0.285139858,71.94953038,4.152331998,0.404596728,0.137223261,0.937156337,0.019010239,151,120,123,114,65,153,131.6823152,137,143,123,2.026490474,0.000584358,5.247165202,1.489935798,0.851427505,0.191377279,44
0.889163177,0.270256094,136.7075226,5.574546214,0.388418567,0.119493075,0.888775037,0.014461712,151,121,122,126,63,153,132.7903469,138,143,122,1.737135888,0.000155351,5.133236156,1.560217957,0.918255635,0.173216885,44
0.93404425,0.269273997,140.893998,5.898075395,0.373668768,0.114530845,0.888309775,0.013309231,151,120,122,123,63,153,132.2668036,138,143,122,1.802076323,0.00015231,4.880643386,1.407032221,0.969301421,0.191377279,44
0.972986554,0.204991897,79.64767323,4.455700901,0.398666437,0.124557719,0.924838847,0.015680243,151,121,123,118,63,154,132.8207014,138,143,123,1.856757305,0.000140527,5.267270924,1.109725363,1.179798916,0.184723089,44
0.983217291,0.296509488,98.84952153,4.875381043,0.383277197,0.117757818,0.921462115,0.014025685,149,117,124,115,69,151,129.4387255,135,143,124,1.7421727,0.000142859,4.718854243,1.423067992,0.910448082,0.208359326,44
0.91866155,0.296049827,127.4069626,5.360672459,0.376124146,0.111962404,0.900554624,0.012714141,150,119,123,118,66,152,131.0908748,137,143,123,1.694118133,0.000141573,4.835290106,1.558230882,0.889903667,0.189990989,44
0.977230336,0.305615561,112.5906685,5.137403862,0.390483904,0.113150063,0.905350157,0.012980885,147,116,122,124,59,148,127.9457014,133,143,122,1.684429326,0.000142599,4.56409908,1.427360214,0.913271313,0.214112428,45
0.859358184,0.299327047,128.8825567,5.08842908,0.421746756,0.149568953,0.931462117,0.022589219,140,113,119,150,53,142,124.5965013,130,142,119,1.632599928,0.000137268,4.917874068,1.712967597,0.865380248,0.174741804,45
0.95740355,0.290207672,117.6349876,5.261611778,0.395441851,0.119499183,0.90177869,0.014506824,147,118,121,126,57,148,129.0505575,135,143,121,1.743274807,0.000140497,5.100613376,1.546095302,0.860595457,0.187703611,45
0.881111534,0.248200432,130.385983,5.48493859,0.39961095,0.120486571,0.915634784,0.014735441,146,118,119,144,52,147,129.4903883,135,142,119,1.89527622,0.000141083,5.669846609,1.59713989,0.905224918,0.155403064,45
0.892604237,0.285137465,114.3149315,5.172477597,0.397838521,0.117577788,0.925154651,0.014026273,145,117,121,138,55,146,127.9455978,133,142,121,1.727925462,0.000137464,4.960555212,1.584621804,0.900628678,0.17994039,45
0.966996042,0.247947703,106.0576345,5.102914932,0.389340477,0.128070356,0.921008001,0.016545773,146,118,121,133,55,147,129.061707,134,142,121,1.994305936,0.000143132,5.225038163,1.339753375,0.983288109,0.185069661,45
0.830994725,0.285009024,86.72605592,4.524747877,0.409575106,0.130814508,0.914313899,0.017324532,148,120,120,132,53,150,131.5243213,137,142,120,1.659980407,0.000241559,4.921494623,1.687941377,0.90818582,0.168850073,45
0.929803886,0.285139858,50.04320326,3.167515439,0.487070709,0.197943879,0.946450015,0.039407442,148,120,120,128,54,150,131.4696456,137,142,120,1.963063894,0.000207122,5.914585833,1.813806322,0.755349724,0.15720524,45
0.918341613,0.285430501,75.18754777,3.983812938,0.442783719,0.159707406,0.934321416,0.025716748,146,118,120,134,52,147,129.4690799,135,142,120,1.77257521,0.000140471,5.265864248,1.636687537,0.847540195,0.174395231,45
0.981632421,0.314909653,110.9426885,5.40766295,0.376923749,0.11012554,0.911466191,0.012279102,146,117,122,122,58,147,127.7877074,133,142,122,1.718485978,0.000143518,4.425628418,1.419750487,0.914048885,0.221806335,45
0.80659175,0.293130071,82.29017693,3.69258817,0.50751245,0.233142535,0.94885495,0.0546371,140,115,118,149,53,143,125.7533937,131,142,118,1.611518192,0.000148713,4.994291493,1.815016106,0.870153927,0.161502738,45
0.897685155,0.275794823,117.9968252,5.238485782,0.39156258,0.122122239,0.918111085,0.015114381,145,117,120,136,54,146,128.2197535,134,142,120,1.750404165,0.000144936,5.170021447,1.588380003,0.893412222,0.173632772,45
0.904080921,0.284847414,52.22254011,3.278721458,0.521818339,0.256957557,0.954214209,0.066455126,145,117,120,137,54,147,128.7300151,134,142,120,1.823654303,0.001119621,5.607556084,1.766764246,0.797525241,0.16122548,45
0.880214346,0.285139858,115.8529898,4.923606635,0.444703013,0.184767544,0.924127287,0.034453687,141,115,119,148,53,144,125.9296757,131,142,119,1.7771058,0.000135962,5.18955961,1.681124944,0.860878593,0.169612532,45
0.881111547,0.297840523,77.48347085,4.065667869,0.470518734,0.208623118,0.932613949,0.043857043,143,116,120,131,54,145,127.0407536,132,142,120,1.576806167,0.000143953,4.520553448,1.528074405,0.946139009,0.194912317,45
0.917398799,0.297534746,91.09790926,4.664236324,0.423569979,0.148618013,0.911412395,0.02234777,145,117,120,134,54,147,128.722254,134,142,120,1.727521116,0.000151361,4.778091147,1.549651183,0.896062337,0.192001109,45
0.831430022,0.289890251,99.61214776,4.02082217,0.496499443,0.215435833,0.942114883,0.04671849,141,115,117,150,52,144,126.479649,132,142,117,1.603461322,0.000143029,5.347766801,1.864577194,0.821720785,0.155472378,45
0.941242811,0.26008025,92.29384595,4.557776458,0.431293673,0.160033231,0.922613199,0.02586624,146,118,120,140,53,147,129.2573529,135,142,120,1.953401626,0.000143215,5.574429407,1.540302862,0.878663424,0.168850073,45
0.880255194,0.274886691,107.8468502,4.041654205,0.508624108,0.22758964,0.937955911,0.052108575,141,115,118,151,53,143,126.0194175,131,142,118,1.807335849,0.000154055,5.72821005,1.788809332,0.809017089,0.153670202,45
0.926952755,0.284265511,119.8099599,4.847773406,0.452640079,0.182844714,0.935404273,0.033712865,140,113,119,151,54,142,124.1487452,129,142,119,1.733464562,0.000138885,4.9383853,1.514438159,0.907446855,0.187703611,45
0.904069555,0.309612861,67.46407707,4.047953854,0.414071013,0.140693886,0.952014741,0.019949768,145,118,120,133,54,147,128.8026512,134,142,120,1.722984166,0.00022249,4.886853305,1.673579899,0.841941754,0.185000347,45
0.817192886,0.281064825,98.86436733,4.470641388,0.474133028,0.196540116,0.94251962,0.038881212,140,114,118,147,53,142,125.084276,130,142,118,1.631505984,0.000136971,5.097121387,1.753100834,0.889198804,0.160324392,45
0.96394336,0.280663478,106.6993698,5.031779242,0.403551069,0.13800661,0.917399485,0.019232271,145,116,122,132,59,147,127.5163949,133,143,122,1.729417007,0.000141682,4.833788966,1.407414667,0.938980892,0.199417758,45
0.903150866,0.259810523,151.141617,5.78486115,0.393828518,0.117406579,0.920514606,0.014043923,140,114,118,151,52,142,124.9551887,130,142,118,1.739693039,0.000146272,5.237040815,1.506545988,0.936240981,0.172454426,45
0.845740596,0.268371804,133.7452936,5.246308674,0.422916796,0.157130496,0.921194682,0.024974338,142,115,118,149,52,143,126.6459058,132,142,118,1.685661497,0.00014142,5.351534902,1.698157901,0.886982591,0.158037014,45
0.860050046,0.296544707,73.28856747,3.970452112,0.463406114,0.1879214,0.942417676,0.035581711,145,117,120,137,55,147,128.488551,134,143,120,1.679282507,0.000140911,5.152799842,1.776682096,0.833675222,0.166909267,45
0.939296504,0.284260784,67.77556628,3.93592004,0.45209417,0.166597442,0.931649014,0.02799839,147,119,121,129,54,148,130.0711176,136,142,121,1.7358496,0.000141302,4.929512792,1.49182624,0.909095265,0.190545505,45
0.951663634,0.271903895,84.88762103,4.350900072,0.442301833,0.151813514,0.908214177,0.02325288,147,121,120,129,52,149,131.5482583,137,142,120,1.803010931,0.000151212,4.988972109,1.425420602,0.939082696,0.190753448,45
0.950202313,0.304393817,84.68202436,4.275704192,0.459459534,0.196798218,0.930976631,0.039015616,144,115,121,127,58,146,126.9250779,132,143,121,1.671773825,0.000143174,4.533256869,1.45221217,0.923175325,0.209606987,45
0.920900398,0.273025119,137.9457867,5.218009389,0.433632464,0.164716464,0.924317448,0.027377695,141,115,118,151,53,143,126.0642235,131,142,118,2.147538155,0.000137817,5.591679311,1.657800246,0.834421494,0.164691204,45
0.988733131,0.284260775,96.96482773,4.845288347,0.403283776,0.135408986,0.913368837,0.018546451,145,117,121,127,55,147,128.5425902,134,142,121,2.037922005,0.000138166,4.781915149,1.374800605,0.937155248,0.206765093,45
0.934972101,0.318765981,64.18199732,3.528927105,0.497245925,0.235568721,0.949516096,0.055843555,143,115,120,137,55,145,126.7412801,132,142,120,1.698788,0.000139378,4.834710574,1.648328602,0.826585717,0.193387399,45
0.852792999,0.296623652,109.9771553,4.7019035,0.461478038,0.202512051,0.925464558,0.041333301,142,116,119,151,53,145,127.1166846,132,142,119,1.559614368,0.000138917,5.100847676,1.774207887,0.841942071,0.167186525,45
0.867505378,0.268205286,81.04599555,4.024373152,0.483082321,0.207792757,0.940191084,0.043510444,143,117,119,142,53,146,128.2852564,134,142,119,1.733068359,0.000141235,5.247589138,1.622388958,0.905113798,0.165315034,45
0.988733131,0.259542447,76.25844333,4.07441856,0.441136713,0.173314808,0.947934352,0.030234823,142,116,119,148,54,145,126.9300214,132,143,119,1.82334631,0.00014027,5.21552208,1.369074546,0.941074835,0.189575102,45
0.915515183,0.296923843,61.12717521,3.565167912,0.463586638,0.172926923,0.941475257,0.030149803,146,118,121,127,56,149,129.7327349,135,142,121,1.687031017,0.000142906,4.941315953,1.602588958,0.86824571,0.185277604,45
0.941269594,0.294501851,107.2391941,4.989553058,0.406990747,0.132911795,0.915186259,0.017935959,144,116,120,134,53,146,127.4063287,133,142,120,1.818872253,0.000140409,4.783267501,1.496575629,0.904310648,0.196783808,45
0.875722683,0.308353057,65.26820611,3.657254346,0.495988413,0.213823258,0.936302533,0.046098809,146,118,121,126,57,148,129.0213675,135,142,121,1.550479803,0.000146066,4.436113463,1.562011783,0.931278204,0.197407638,45
0.923379415,0.295186215,108.9303733,4.963261682,0.404209621,0.132659427,0.930091514,0.01777458,144,117,119,140,53,146,128.0835114,133,142,119,1.801278068,0.000133673,5.040330995,1.611294561,0.85619998,0.18319817,45
